date,item_name,category,day_of_week,is_holiday,days_to_payday,is_long_weekend,precipitation_mm,temp_max_c,weather_severity_alert,department_meeting_flag,leave_rate_percentage,macro_dietary_period,recurring_meatless_day,nonveg_abstention_index,fasting_population_est,special_menu_flag,cost_per_portion,shortage_penalty,target_demand
2024-03-27,White Rice,Staples,2,0,5,0,1.48,21.98,0,0,0.07,Ramadan,0,0.05,0.15,0,10,20,301
2024-03-28,White Rice,Staples,3,0,4,0,0.73,25.74,0,0,0.05,Ramadan,1,0.2,0.15,0,10,20,312
2024-03-29,White Rice,Staples,4,0,3,0,4.42,24.86,0,0,0.08,Ramadan,0,0.05,0.15,0,10,20,307
2024-03-30,White Rice,Staples,5,0,2,0,2.68,28.89,0,0,0.03,Ramadan,1,0.3,0.15,0,10,20,327
2024-03-31,White Rice,Staples,6,0,1,0,3.23,27.44,0,0,0.13,Ramadan,0,0.02,0.15,0,10,20,294
2024-04-01,White Rice,Staples,0,0,0,0,0.0,37.45,0,0,0.14,Ramadan,0,0.15,0.15,0,10,20,308
2024-04-02,White Rice,Staples,1,0,29,0,0.01,41.0,0,0,0.11,Ramadan,1,0.25,0.15,0,10,20,298
2024-04-03,White Rice,Staples,2,0,28,0,0.83,37.3,0,0,0.13,Ramadan,0,0.05,0.15,0,10,20,303
2024-04-04,White Rice,Staples,3,0,27,0,0.46,39.11,0,0,0.12,Ramadan,1,0.2,0.15,0,10,20,322
2024-04-05,White Rice,Staples,4,0,26,0,0.0,38.16,0,0,0.07,Ramadan,0,0.05,0.15,0,10,20,269
2024-04-06,White Rice,Staples,5,0,25,0,5.13,37.75,0,1,0.05,Ramadan,1,0.3,0.15,0,10,20,394
2024-04-07,White Rice,Staples,6,0,24,0,0.06,41.11,0,0,0.03,Ramadan,0,0.02,0.15,0,10,20,320
2024-04-08,White Rice,Staples,0,0,23,0,2.0,40.41,0,0,0.1,Ramadan,0,0.15,0.15,0,10,20,284
2024-04-09,White Rice,Staples,1,0,22,0,0.33,41.77,0,0,0.03,Ramadan,1,0.25,0.15,0,10,20,313
2024-04-10,White Rice,Staples,2,0,21,0,2.1,38.26,0,0,0.09,None,0,0.05,0.0,0,10,20,373
2024-04-11,White Rice,Staples,3,0,20,0,1.05,41.01,0,0,0.04,None,1,0.2,0.0,0,10,20,376
2024-04-12,White Rice,Staples,4,0,19,0,2.19,40.38,0,0,0.05,None,0,0.05,0.0,0,10,20,341
2024-04-13,White Rice,Staples,5,0,18,0,0.59,40.44,0,0,0.1,None,1,0.3,0.0,0,10,20,362
2024-04-14,White Rice,Staples,6,0,17,0,0.24,40.35,0,0,0.13,None,0,0.02,0.0,0,10,20,336
2024-04-15,White Rice,Staples,0,0,16,0,1.79,43.76,0,0,0.03,None,0,0.15,0.0,0,10,20,409
2024-04-16,White Rice,Staples,1,0,15,0,0.32,41.27,0,1,0.07,None,1,0.25,0.0,0,10,20,439
2024-04-17,White Rice,Staples,2,0,14,0,0.45,40.54,0,0,0.12,None,0,0.05,0.0,0,10,20,347
2024-04-18,White Rice,Staples,3,0,13,0,4.04,39.82,0,0,0.04,None,1,0.2,0.0,0,10,20,413
2024-04-19,White Rice,Staples,4,0,12,0,0.7,37.14,0,0,0.06,None,0,0.05,0.0,0,10,20,333
2024-04-20,White Rice,Staples,5,0,11,0,0.75,41.57,0,0,0.03,None,1,0.3,0.0,0,10,20,398
2024-04-21,White Rice,Staples,6,0,10,0,1.15,38.25,0,0,0.02,None,0,0.02,0.0,0,10,20,391
2024-04-22,White Rice,Staples,0,0,9,0,1.84,42.8,0,0,0.14,None,0,0.15,0.0,0,10,20,359
2024-04-23,White Rice,Staples,1,0,8,0,1.85,40.23,0,1,0.08,None,1,0.25,0.0,0,10,20,463
2024-04-24,White Rice,Staples,2,0,7,0,0.12,40.41,0,1,0.05,None,0,0.05,0.0,0,10,20,468
2024-04-25,White Rice,Staples,3,0,6,0,0.92,40.87,0,0,0.03,None,1,0.2,0.0,0,10,20,409
2024-04-26,White Rice,Staples,4,0,5,0,0.24,40.45,0,0,0.11,None,0,0.05,0.0,0,10,20,335
2024-04-27,White Rice,Staples,5,0,4,0,0.73,41.77,0,0,0.1,None,1,0.3,0.0,0,10,20,384
2024-04-28,White Rice,Staples,6,0,3,0,0.12,39.42,0,0,0.09,None,0,0.02,0.0,0,10,20,386
2024-04-29,White Rice,Staples,0,0,2,0,0.03,42.32,0,0,0.05,None,0,0.15,0.0,0,10,20,339
2024-04-30,White Rice,Staples,1,0,1,0,0.06,37.22,0,0,0.12,None,1,0.25,0.0,0,10,20,348
2024-05-01,White Rice,Staples,2,0,1,0,2.72,39.35,0,0,0.09,None,0,0.05,0.0,0,10,20,354
2024-05-02,White Rice,Staples,3,0,0,0,0.0,41.83,0,0,0.09,None,1,0.2,0.0,0,10,20,371
2024-05-03,White Rice,Staples,4,0,29,0,1.02,37.92,0,0,0.11,None,0,0.05,0.0,0,10,20,338
2024-05-04,White Rice,Staples,5,0,28,0,5.12,44.81,0,1,0.09,None,1,0.3,0.0,0,10,20,433
2024-05-05,White Rice,Staples,6,0,27,0,0.93,42.01,0,0,0.09,None,0,0.02,0.0,0,10,20,357
2024-05-06,White Rice,Staples,0,0,26,0,1.91,39.4,0,1,0.04,None,0,0.15,0.0,0,10,20,494
2024-05-07,White Rice,Staples,1,0,25,0,1.12,36.89,0,0,0.05,None,1,0.25,0.0,0,10,20,374
2024-05-08,White Rice,Staples,2,0,24,0,0.29,43.07,0,0,0.08,None,0,0.05,0.0,0,10,20,341
2024-05-09,White Rice,Staples,3,0,23,0,1.24,41.13,0,0,0.05,None,1,0.2,0.0,0,10,20,376
2024-05-10,White Rice,Staples,4,0,22,0,0.47,38.02,0,1,0.09,None,0,0.05,0.0,0,10,20,371
2024-05-11,White Rice,Staples,5,0,21,0,0.03,41.88,0,0,0.04,None,1,0.3,0.0,0,10,20,417
2024-05-12,White Rice,Staples,6,0,20,0,0.0,39.85,0,1,0.1,None,0,0.02,0.0,0,10,20,433
2024-05-13,White Rice,Staples,0,0,19,0,3.41,43.5,0,0,0.12,None,0,0.15,0.0,0,10,20,365
2024-05-14,White Rice,Staples,1,0,18,0,0.71,38.44,0,0,0.13,None,1,0.25,0.0,0,10,20,343
2024-05-15,White Rice,Staples,2,0,17,0,0.6,42.92,0,0,0.15,None,0,0.05,0.0,0,10,20,311
2024-05-16,White Rice,Staples,3,0,16,0,1.1,41.14,0,0,0.03,None,1,0.2,0.0,0,10,20,419
2024-05-17,White Rice,Staples,4,0,15,0,1.84,37.55,0,0,0.13,None,0,0.05,0.0,0,10,20,318
2024-05-18,White Rice,Staples,5,0,14,0,0.63,38.59,0,0,0.14,None,1,0.3,0.0,0,10,20,341
2024-05-19,White Rice,Staples,6,0,13,0,0.41,42.63,0,0,0.14,None,0,0.02,0.0,0,10,20,322
2024-05-20,White Rice,Staples,0,0,12,0,0.54,40.38,0,0,0.13,None,0,0.15,0.0,0,10,20,343
2024-05-21,White Rice,Staples,1,0,11,0,4.71,38.3,0,0,0.1,None,1,0.25,0.0,0,10,20,331
2024-05-22,White Rice,Staples,2,0,10,0,0.09,40.0,0,0,0.13,None,0,0.05,0.0,0,10,20,365
2024-05-23,White Rice,Staples,3,0,9,0,0.32,41.98,0,0,0.06,None,1,0.2,0.0,0,10,20,374
2024-05-24,White Rice,Staples,4,0,8,0,4.11,42.78,0,0,0.09,None,0,0.05,0.0,0,10,20,338
2024-05-25,White Rice,Staples,5,0,7,0,0.04,39.63,0,0,0.15,None,1,0.3,0.0,0,10,20,310
2024-05-26,White Rice,Staples,6,0,6,0,0.81,38.41,0,0,0.03,None,0,0.02,0.0,0,10,20,384
2024-05-27,White Rice,Staples,0,0,5,0,0.01,39.4,0,1,0.13,None,0,0.15,0.0,0,10,20,387
2024-05-28,White Rice,Staples,1,0,4,0,0.4,39.58,0,0,0.07,None,1,0.25,0.0,0,10,20,380
2024-05-29,White Rice,Staples,2,0,3,0,0.14,40.22,0,0,0.02,None,0,0.05,0.0,0,10,20,369
2024-05-30,White Rice,Staples,3,0,2,0,0.02,39.11,0,0,0.08,None,1,0.2,0.0,0,10,20,350
2024-05-31,White Rice,Staples,4,0,1,0,5.83,39.58,0,0,0.11,None,0,0.05,0.0,0,10,20,294
2024-06-01,White Rice,Staples,5,0,0,0,28.2,30.9,0,0,0.03,None,1,0.3,0.0,0,10,20,420
2024-06-02,White Rice,Staples,6,0,29,0,17.86,27.59,0,0,0.07,None,0,0.02,0.0,0,10,20,398
2024-06-03,White Rice,Staples,0,0,28,0,37.14,32.16,0,0,0.03,None,0,0.15,0.0,0,10,20,459
2024-06-04,White Rice,Staples,1,0,27,0,7.35,28.25,0,1,0.12,None,1,0.25,0.0,0,10,20,421
2024-06-05,White Rice,Staples,2,0,26,0,25.56,31.67,0,0,0.07,None,0,0.05,0.0,0,10,20,424
2024-06-06,White Rice,Staples,3,0,25,0,13.97,29.17,0,0,0.06,None,1,0.2,0.0,0,10,20,382
2024-06-07,White Rice,Staples,4,0,24,0,23.84,32.2,0,0,0.04,None,0,0.05,0.0,0,10,20,402
2024-06-08,White Rice,Staples,5,0,23,0,10.73,31.76,0,1,0.12,None,1,0.3,0.0,0,10,20,473
2024-06-09,White Rice,Staples,6,0,22,0,26.08,28.13,0,0,0.02,None,0,0.02,0.0,0,10,20,461
2024-06-10,White Rice,Staples,0,0,21,0,48.86,31.18,1,0,0.07,None,0,0.15,0.0,0,10,20,435
2024-06-11,White Rice,Staples,1,0,20,0,8.16,27.55,0,0,0.14,None,1,0.25,0.0,0,10,20,309
2024-06-12,White Rice,Staples,2,0,19,0,8.73,33.5,0,0,0.1,None,0,0.05,0.0,0,10,20,351
2024-06-13,White Rice,Staples,3,0,18,0,59.96,33.63,1,1,0.06,None,1,0.2,0.0,0,10,20,521
2024-06-14,White Rice,Staples,4,0,17,0,17.83,34.43,0,0,0.06,None,0,0.05,0.0,0,10,20,323
2024-06-15,White Rice,Staples,5,0,16,0,6.63,35.56,0,0,0.04,None,1,0.3,0.0,0,10,20,407
2024-06-16,White Rice,Staples,6,0,15,0,21.58,28.42,0,0,0.06,None,0,0.02,0.0,0,10,20,449
2024-06-17,White Rice,Staples,0,0,14,0,5.67,21.38,0,0,0.11,None,0,0.15,0.0,0,10,20,303
2024-06-18,White Rice,Staples,1,0,13,0,6.13,31.06,0,0,0.03,None,1,0.25,0.0,0,10,20,391
2024-06-19,White Rice,Staples,2,0,12,0,13.97,29.09,0,0,0.03,None,0,0.05,0.0,0,10,20,419
2024-06-20,White Rice,Staples,3,0,11,0,28.1,29.16,0,0,0.15,None,1,0.2,0.0,0,10,20,406
2024-06-21,White Rice,Staples,4,0,10,0,29.17,26.24,0,0,0.08,None,0,0.05,0.0,0,10,20,382
2024-06-22,White Rice,Staples,5,0,9,0,8.87,27.57,0,0,0.09,None,1,0.3,0.0,0,10,20,359
2024-06-23,White Rice,Staples,6,0,8,0,8.09,28.65,0,0,0.1,None,0,0.02,0.0,0,10,20,394
2024-06-24,White Rice,Staples,0,0,7,0,9.64,27.6,0,0,0.12,None,0,0.15,0.0,0,10,20,327
2024-06-25,White Rice,Staples,1,0,6,0,16.26,29.82,0,1,0.09,None,1,0.25,0.0,0,10,20,420
2024-06-26,White Rice,Staples,2,0,5,0,24.08,24.51,0,0,0.1,None,0,0.05,0.0,0,10,20,420
2024-06-27,White Rice,Staples,3,0,4,0,23.74,27.46,0,0,0.13,None,1,0.2,0.0,0,10,20,394
2024-06-28,White Rice,Staples,4,0,3,0,7.13,31.27,0,0,0.03,None,0,0.05,0.0,0,10,20,352
2024-06-29,White Rice,Staples,5,0,2,0,6.37,31.28,0,0,0.04,None,1,0.3,0.0,0,10,20,384
2024-06-30,White Rice,Staples,6,0,1,0,25.61,35.42,0,0,0.08,None,0,0.02,0.0,0,10,20,430
2024-07-01,White Rice,Staples,0,0,1,0,6.81,28.49,0,1,0.03,None,0,0.15,0.0,0,10,20,451
2024-07-02,White Rice,Staples,1,0,0,0,38.73,29.69,0,1,0.1,None,1,0.25,0.0,0,10,20,525
2024-07-03,White Rice,Staples,2,0,29,0,5.98,28.79,0,1,0.06,None,0,0.05,0.0,0,10,20,464
2024-07-04,White Rice,Staples,3,0,28,0,24.22,30.54,0,0,0.12,None,1,0.2,0.0,0,10,20,379
2024-07-05,White Rice,Staples,4,0,27,0,15.01,27.08,0,1,0.09,None,0,0.05,0.0,0,10,20,397
2024-07-06,White Rice,Staples,5,0,26,0,21.33,30.57,0,1,0.06,None,1,0.3,0.0,0,10,20,525
2024-07-07,White Rice,Staples,6,0,25,0,12.16,27.27,0,0,0.02,None,0,0.02,0.0,0,10,20,393
2024-07-08,White Rice,Staples,0,0,24,0,32.19,35.13,0,0,0.03,None,0,0.15,0.0,0,10,20,462
2024-07-09,White Rice,Staples,1,0,23,0,17.14,30.8,0,1,0.13,None,1,0.25,0.0,0,10,20,428
2024-07-10,White Rice,Staples,2,0,22,0,9.27,32.66,0,0,0.1,None,0,0.05,0.0,0,10,20,364
2024-07-11,White Rice,Staples,3,0,21,0,13.69,27.47,0,0,0.14,None,1,0.2,0.0,0,10,20,367
2024-07-12,White Rice,Staples,4,0,20,0,8.8,26.04,0,0,0.04,None,0,0.05,0.0,0,10,20,342
2024-07-13,White Rice,Staples,5,0,19,0,17.75,25.63,0,0,0.05,None,1,0.3,0.0,0,10,20,401
2024-07-14,White Rice,Staples,6,0,18,0,14.44,27.34,0,0,0.09,None,0,0.02,0.0,0,10,20,370
2024-07-15,White Rice,Staples,0,0,17,0,2.54,25.25,0,0,0.1,None,0,0.15,0.0,0,10,20,376
2024-07-16,White Rice,Staples,1,0,16,0,21.5,27.34,0,0,0.12,None,1,0.25,0.0,0,10,20,399
2024-07-17,White Rice,Staples,2,0,15,0,36.51,30.62,0,1,0.11,None,0,0.05,0.0,0,10,20,507
2024-07-18,White Rice,Staples,3,0,14,0,10.54,30.28,0,0,0.06,None,1,0.2,0.0,0,10,20,390
2024-07-19,White Rice,Staples,4,0,13,0,5.52,32.76,0,0,0.08,None,0,0.05,0.0,0,10,20,340
2024-07-20,White Rice,Staples,5,0,12,0,39.81,25.01,0,0,0.07,None,1,0.3,0.0,0,10,20,422
2024-07-21,White Rice,Staples,6,0,11,0,14.67,29.55,0,0,0.11,None,0,0.02,0.0,0,10,20,344
2024-07-22,White Rice,Staples,0,0,10,0,11.27,29.96,0,1,0.07,None,0,0.15,0.0,0,10,20,421
2024-07-23,White Rice,Staples,1,0,9,0,19.8,25.38,0,0,0.09,None,1,0.25,0.0,0,10,20,336
2024-07-24,White Rice,Staples,2,0,8,0,20.11,26.81,0,0,0.03,None,0,0.05,0.0,0,10,20,427
2024-07-25,White Rice,Staples,3,0,7,0,6.3,30.72,0,0,0.08,None,1,0.2,0.0,0,10,20,371
2024-07-26,White Rice,Staples,4,0,6,0,11.35,29.68,0,0,0.05,None,0,0.05,0.0,0,10,20,346
2024-07-27,White Rice,Staples,5,0,5,0,26.05,28.89,0,0,0.08,None,1,0.3,0.0,0,10,20,422
2024-07-28,White Rice,Staples,6,0,4,0,7.98,30.72,0,0,0.1,None,0,0.02,0.0,0,10,20,318
2024-07-29,White Rice,Staples,0,1,3,1,14.25,29.55,0,0,0.28,None,0,0.15,0.0,1,10,20,28
2024-07-30,White Rice,Staples,1,0,2,0,13.74,28.77,0,0,0.12,None,1,0.25,0.0,0,10,20,337
2024-07-31,White Rice,Staples,2,0,1,0,30.35,31.55,0,0,0.12,None,0,0.05,0.0,0,10,20,420
2024-08-01,White Rice,Staples,3,0,1,0,16.33,27.35,0,0,0.07,None,1,0.2,0.0,0,10,20,367
2024-08-02,White Rice,Staples,4,0,0,0,2.22,30.64,0,0,0.12,None,0,0.05,0.0,0,10,20,312
2024-08-03,White Rice,Staples,5,0,29,0,8.58,27.18,0,1,0.07,None,1,0.3,0.0,0,10,20,438
2024-08-04,White Rice,Staples,6,0,28,0,16.97,27.44,0,1,0.09,None,0,0.02,0.0,0,10,20,446
2024-08-05,White Rice,Staples,0,0,27,0,29.41,27.08,0,1,0.09,Shravan,0,0.4,0.02,0,10,20,462
2024-08-06,White Rice,Staples,1,0,26,0,16.31,28.12,0,0,0.11,Shravan,1,0.4,0.02,0,10,20,348
2024-08-07,White Rice,Staples,2,0,25,0,8.51,33.08,0,1,0.08,Shravan,0,0.4,0.02,0,10,20,420
2024-08-08,White Rice,Staples,3,0,24,0,42.61,32.78,1,0,0.11,Shravan,1,0.4,0.02,0,10,20,403
2024-08-09,White Rice,Staples,4,0,23,0,25.95,33.61,0,0,0.14,Shravan,0,0.4,0.02,0,10,20,297
2024-08-10,White Rice,Staples,5,0,22,0,10.93,29.56,0,0,0.13,Shravan,1,0.4,0.02,0,10,20,335
2024-08-11,White Rice,Staples,6,0,21,0,21.84,27.77,0,0,0.12,Shravan,0,0.4,0.02,0,10,20,390
2024-08-12,White Rice,Staples,0,0,20,0,12.77,31.81,0,0,0.03,Shravan,0,0.4,0.02,0,10,20,345
2024-08-13,White Rice,Staples,1,0,19,0,0.54,29.77,0,0,0.15,Shravan,1,0.4,0.02,0,10,20,335
2024-08-14,White Rice,Staples,2,0,18,0,8.96,29.29,0,0,0.02,Shravan,0,0.4,0.02,0,10,20,386
2024-08-15,White Rice,Staples,3,0,17,0,18.89,30.15,0,0,0.14,Shravan,1,0.4,0.02,0,10,20,349
2024-08-16,White Rice,Staples,4,0,16,0,15.37,25.07,0,0,0.03,Shravan,0,0.4,0.02,0,10,20,352
2024-08-17,White Rice,Staples,5,0,15,0,12.28,29.05,0,0,0.1,Shravan,1,0.4,0.02,0,10,20,360
2024-08-18,White Rice,Staples,6,0,14,0,30.2,29.21,0,1,0.11,Shravan,0,0.4,0.02,0,10,20,436
2024-08-19,White Rice,Staples,0,0,13,0,58.82,30.02,1,0,0.12,Shravan,0,0.4,0.02,0,10,20,437
2024-08-20,White Rice,Staples,1,0,12,0,5.28,31.34,0,0,0.14,Shravan,1,0.4,0.02,0,10,20,341
2024-08-21,White Rice,Staples,2,0,11,0,3.29,30.49,0,0,0.12,Shravan,0,0.4,0.02,0,10,20,344
2024-08-22,White Rice,Staples,3,0,10,0,27.79,26.12,0,0,0.09,Shravan,1,0.4,0.02,0,10,20,408
2024-08-23,White Rice,Staples,4,0,9,0,5.17,31.81,0,1,0.11,Shravan,0,0.4,0.02,0,10,20,371
2024-08-24,White Rice,Staples,5,0,8,0,12.46,28.06,0,1,0.15,Shravan,1,0.4,0.02,0,10,20,373
2024-08-25,White Rice,Staples,6,0,7,0,25.46,31.22,0,0,0.11,Shravan,0,0.4,0.02,0,10,20,371
2024-08-26,White Rice,Staples,0,0,6,0,11.94,32.06,0,0,0.08,Shravan,0,0.4,0.02,0,10,20,371
2024-08-27,White Rice,Staples,1,0,5,0,13.19,34.23,0,0,0.08,Shravan,1,0.4,0.02,0,10,20,351
2024-08-28,White Rice,Staples,2,0,4,0,6.62,30.03,0,0,0.13,Shravan,0,0.4,0.02,0,10,20,355
2024-08-29,White Rice,Staples,3,0,3,0,2.64,30.96,0,0,0.04,Shravan,1,0.4,0.02,0,10,20,390
2024-08-30,White Rice,Staples,4,0,2,0,27.07,26.55,0,1,0.07,Shravan,0,0.4,0.02,0,10,20,426
2024-08-31,White Rice,Staples,5,0,1,0,28.96,29.25,0,1,0.12,Shravan,1,0.4,0.02,0,10,20,511
2024-09-01,White Rice,Staples,6,0,0,0,22.12,31.71,0,0,0.05,Shravan,0,0.4,0.02,0,10,20,428
2024-09-02,White Rice,Staples,0,0,29,0,57.99,39.33,1,1,0.13,Shravan,0,0.4,0.02,0,10,20,497
2024-09-03,White Rice,Staples,1,0,28,0,31.67,28.39,0,0,0.06,Shravan,1,0.4,0.02,0,10,20,433
2024-09-04,White Rice,Staples,2,0,27,0,17.83,31.36,0,0,0.07,None,0,0.05,0.0,0,10,20,362
2024-09-05,White Rice,Staples,3,0,26,0,24.0,30.15,0,0,0.11,None,1,0.2,0.0,0,10,20,402
2024-09-06,White Rice,Staples,4,0,25,0,11.22,27.41,0,1,0.11,None,0,0.05,0.0,0,10,20,373
2024-09-07,White Rice,Staples,5,0,24,0,12.34,30.43,0,0,0.06,None,1,0.3,0.0,0,10,20,399
2024-09-08,White Rice,Staples,6,0,23,0,14.79,35.44,0,0,0.03,None,0,0.02,0.0,0,10,20,376
2024-09-09,White Rice,Staples,0,0,22,0,12.44,26.02,0,0,0.06,None,0,0.15,0.0,0,10,20,367
2024-09-10,White Rice,Staples,1,0,21,0,9.94,26.68,0,0,0.05,None,1,0.25,0.0,0,10,20,349
2024-09-11,White Rice,Staples,2,1,20,0,4.97,29.75,0,0,0.1,None,0,0.05,0.0,1,10,20,36
2024-09-12,White Rice,Staples,3,0,19,0,5.97,27.25,0,1,0.14,None,1,0.2,0.0,0,10,20,406
2024-09-13,White Rice,Staples,4,0,18,0,13.88,29.87,0,0,0.08,None,0,0.05,0.0,0,10,20,329
2024-09-14,White Rice,Staples,5,0,17,0,16.36,29.48,0,0,0.14,None,1,0.3,0.0,0,10,20,316
2024-09-15,White Rice,Staples,6,0,16,0,15.57,32.42,0,0,0.05,None,0,0.02,0.0,0,10,20,363
2024-09-16,White Rice,Staples,0,0,15,0,15.81,27.85,0,0,0.11,None,0,0.15,0.0,0,10,20,364
2024-09-17,White Rice,Staples,1,0,14,0,27.1,29.44,0,1,0.1,None,1,0.25,0.0,0,10,20,483
2024-09-18,White Rice,Staples,2,0,13,0,13.42,36.42,0,0,0.11,None,0,0.05,0.0,0,10,20,341
2024-09-19,White Rice,Staples,3,0,12,0,10.53,32.58,0,0,0.06,None,1,0.2,0.0,0,10,20,363
2024-09-20,White Rice,Staples,4,0,11,0,11.08,34.33,0,0,0.04,None,0,0.05,0.0,0,10,20,354
2024-09-21,White Rice,Staples,5,0,10,0,12.74,28.16,0,0,0.09,None,1,0.3,0.0,0,10,20,326
2024-09-22,White Rice,Staples,6,0,9,0,33.31,26.56,0,0,0.14,None,0,0.02,0.0,0,10,20,367
2024-09-23,White Rice,Staples,0,0,8,0,31.62,31.45,0,0,0.08,None,0,0.15,0.0,0,10,20,401
2024-09-24,White Rice,Staples,1,0,7,0,28.23,30.34,0,0,0.03,None,1,0.25,0.0,0,10,20,484
2024-09-25,White Rice,Staples,2,0,6,0,13.22,25.75,0,0,0.07,None,0,0.05,0.0,0,10,20,382
2024-09-26,White Rice,Staples,3,0,5,0,3.43,24.36,0,0,0.11,None,1,0.2,0.0,0,10,20,355
2024-09-27,White Rice,Staples,4,0,4,0,6.7,30.26,0,0,0.06,None,0,0.05,0.0,0,10,20,344
2024-09-28,White Rice,Staples,5,0,3,0,17.17,25.65,0,0,0.12,None,1,0.3,0.0,0,10,20,349
2024-09-29,White Rice,Staples,6,0,2,0,30.0,33.73,0,1,0.13,None,0,0.02,0.0,0,10,20,483
2024-09-30,White Rice,Staples,0,0,1,0,8.32,29.81,0,1,0.14,None,0,0.15,0.0,0,10,20,408
2024-10-01,White Rice,Staples,1,0,1,0,1.41,22.76,0,1,0.08,None,1,0.25,0.0,0,10,20,419
2024-10-02,White Rice,Staples,2,0,0,0,1.38,32.05,0,0,0.11,None,0,0.05,0.0,0,10,20,350
2024-10-03,White Rice,Staples,3,0,29,0,4.36,30.59,0,0,0.12,Navratri,1,0.45,0.05,0,10,20,339
2024-10-04,White Rice,Staples,4,0,28,0,0.56,31.1,0,0,0.14,Navratri,0,0.45,0.05,0,10,20,300
2024-10-05,White Rice,Staples,5,0,27,0,6.6,32.46,0,0,0.08,Navratri,1,0.45,0.05,0,10,20,368
2024-10-06,White Rice,Staples,6,0,26,0,0.73,28.4,0,0,0.04,Navratri,0,0.45,0.05,0,10,20,360
2024-10-07,White Rice,Staples,0,0,25,0,4.77,28.71,0,0,0.14,Navratri,0,0.45,0.05,0,10,20,308
2024-10-08,White Rice,Staples,1,0,24,0,0.74,18.9,0,0,0.13,Navratri,1,0.45,0.05,0,10,20,342
2024-10-09,White Rice,Staples,2,0,23,0,0.09,30.74,0,0,0.02,Navratri,0,0.45,0.05,0,10,20,364
2024-10-10,White Rice,Staples,3,0,22,0,6.57,29.66,0,0,0.14,Navratri,1,0.45,0.05,0,10,20,320
2024-10-11,White Rice,Staples,4,0,21,0,20.42,29.65,0,1,0.13,Navratri,0,0.45,0.05,0,10,20,393
2024-10-12,White Rice,Staples,5,0,20,0,1.13,22.61,0,0,0.05,Navratri,1,0.45,0.05,0,10,20,385
2024-10-13,White Rice,Staples,6,0,19,0,2.61,26.32,0,1,0.12,None,0,0.02,0.0,0,10,20,460
2024-10-14,White Rice,Staples,0,0,18,0,1.26,25.64,0,0,0.05,None,0,0.15,0.0,0,10,20,402
2024-10-15,White Rice,Staples,1,0,17,0,3.4,22.39,0,0,0.14,None,1,0.25,0.0,0,10,20,343
2024-10-16,White Rice,Staples,2,0,16,0,0.97,26.62,0,0,0.04,None,0,0.05,0.0,0,10,20,363
2024-10-17,White Rice,Staples,3,0,15,0,0.06,27.09,0,0,0.13,None,1,0.2,0.0,0,10,20,371
2024-10-18,White Rice,Staples,4,0,14,0,0.97,23.75,0,1,0.1,None,0,0.05,0.0,0,10,20,356
2024-10-19,White Rice,Staples,5,0,13,0,6.39,26.33,0,0,0.13,None,1,0.3,0.0,0,10,20,360
2024-10-20,White Rice,Staples,6,0,12,0,17.68,26.15,0,0,0.13,None,0,0.02,0.0,0,10,20,349
2024-10-21,White Rice,Staples,0,0,11,0,0.27,22.33,0,0,0.05,None,0,0.15,0.0,0,10,20,376
2024-10-22,White Rice,Staples,1,0,10,0,1.18,20.94,0,0,0.05,None,1,0.25,0.0,0,10,20,364
2024-10-23,White Rice,Staples,2,0,9,0,6.0,26.33,0,0,0.03,None,0,0.05,0.0,0,10,20,350
2024-10-24,White Rice,Staples,3,0,8,0,0.47,20.75,0,0,0.06,None,1,0.2,0.0,0,10,20,361
2024-10-25,White Rice,Staples,4,0,7,0,0.18,20.26,0,0,0.09,None,0,0.05,0.0,0,10,20,288
2024-10-26,White Rice,Staples,5,0,6,0,5.5,28.22,0,1,0.14,None,1,0.3,0.0,0,10,20,390
2024-10-27,White Rice,Staples,6,0,5,0,1.35,19.12,0,1,0.07,None,0,0.02,0.0,0,10,20,433
2024-10-28,White Rice,Staples,0,0,4,0,2.02,19.98,0,0,0.05,None,0,0.15,0.0,0,10,20,340
2024-10-29,White Rice,Staples,1,0,3,0,0.74,26.16,0,0,0.13,None,1,0.25,0.0,0,10,20,355
2024-10-30,White Rice,Staples,2,0,2,0,1.41,22.87,0,0,0.09,None,0,0.05,0.0,0,10,20,384
2024-10-31,White Rice,Staples,3,0,1,0,0.74,23.56,0,0,0.02,None,1,0.2,0.0,0,10,20,402
2024-11-01,White Rice,Staples,4,0,0,0,1.84,27.76,0,0,0.03,None,0,0.05,0.0,0,10,20,362
2024-11-02,White Rice,Staples,5,0,29,0,1.89,31.36,0,0,0.08,None,1,0.3,0.0,0,10,20,362
2024-11-03,White Rice,Staples,6,0,28,0,0.09,22.6,0,0,0.1,None,0,0.02,0.0,0,10,20,340
2024-11-04,White Rice,Staples,0,0,27,0,2.4,29.8,0,0,0.02,None,0,0.15,0.0,0,10,20,386
2024-11-05,White Rice,Staples,1,0,26,0,0.57,29.88,0,0,0.12,None,1,0.25,0.0,0,10,20,344
2024-11-06,White Rice,Staples,2,0,25,0,7.94,20.53,0,0,0.03,None,0,0.05,0.0,0,10,20,418
2024-11-07,White Rice,Staples,3,0,24,0,2.84,25.78,0,0,0.06,None,1,0.2,0.0,0,10,20,381
2024-11-08,White Rice,Staples,4,1,23,1,0.03,28.97,0,0,0.3,None,0,0.05,0.0,1,10,20,26
