date,item_name,category,day_of_week,is_holiday,days_to_payday,is_long_weekend,precipitation_mm,temp_max_c,weather_severity_alert,department_meeting_flag,leave_rate_percentage,macro_dietary_period,recurring_meatless_day,nonveg_abstention_index,fasting_population_est,special_menu_flag,cost_per_portion,shortage_penalty,target_demand,demand_lag_1,demand_lag_7,rolling_mean_7d,rolling_std_7d
2026-08-30,Pulka,Staples,6,0,2,0,16.35,29.61,0,0,0.1,Shravan,0,0.4,0.02,0,5,10,373,388.0,344.0,380.14285714285717,41.03830962823524
2026-08-31,Pulka,Staples,0,0,1,0,23.97,24.17,0,0,0.13,Shravan,0,0.4,0.02,0,5,10,384,373.0,384.0,384.2857142857143,38.14321383817578
2026-09-01,Pulka,Staples,1,0,0,0,81.02,27.81,1,0,0.07,0,1,0.25,0.0,0,5,10,435,384.0,377.0,384.2857142857143,38.14321383817578
2026-09-02,Pulka,Staples,2,0,29,0,9.62,33.81,0,0,0.03,0,0,0.05,0.0,0,5,10,359,435.0,412.0,392.57142857142856,42.36294427467334
2026-09-03,Pulka,Staples,3,0,28,0,17.1,34.04,0,1,0.14,0,1,0.2,0.0,0,5,10,434,359.0,440.0,385.0,43.04261454264492
2026-09-04,Pulka,Staples,4,0,27,0,39.22,29.82,0,0,0.02,0,0,0.05,0.0,0,5,10,409,434.0,316.0,384.14285714285717,41.80681193070774
2026-09-05,Pulka,Staples,5,0,26,0,2.77,27.93,0,1,0.05,0,1,0.3,0.0,0,5,10,439,409.0,388.0,397.42857142857144,29.51190236078328
2026-09-06,Pulka,Staples,6,0,25,0,26.87,35.25,0,0,0.1,0,0,0.02,0.0,0,5,10,395,439.0,373.0,404.7142857142857,32.89738736188803
2026-09-07,Pulka,Staples,0,0,24,0,59.75,34.63,1,0,0.06,0,0,0.15,0.0,0,5,10,418,395.0,384.0,407.85714285714283,30.31187100476535
2026-09-08,Pulka,Staples,1,0,23,0,3.09,28.05,0,0,0.06,0,1,0.25,0.0,0,5,10,384,418.0,435.0,412.7142857142857,28.523173536116772
2026-09-09,Pulka,Staples,2,0,22,0,11.44,27.1,0,0,0.1,0,0,0.05,0.0,0,5,10,379,384.0,359.0,405.42857142857144,28.395170615541804
2026-09-10,Pulka,Staples,3,0,21,0,12.62,34.6,0,0,0.13,0,1,0.2,0.0,0,5,10,380,379.0,434.0,408.2857142857143,23.535181365453127
2026-09-11,Pulka,Staples,4,0,20,0,12.83,34.84,0,1,0.04,0,0,0.05,0.0,0,5,10,414,380.0,409.0,400.57142857142856,22.530402739832905
2026-09-12,Pulka,Staples,5,0,19,0,4.22,31.82,0,0,0.11,0,1,0.3,0.0,0,5,10,364,414.0,439.0,401.2857142857143,22.918073549888884
2026-09-13,Pulka,Staples,6,0,18,0,14.99,30.34,0,0,0.05,0,0,0.02,0.0,0,5,10,398,364.0,395.0,390.57142857142856,19.645670794157656
2026-09-14,Pulka,Staples,0,0,17,0,14.48,28.71,0,0,0.06,0,0,0.15,0.0,0,5,10,367,398.0,418.0,391.0,19.79057014506414
2026-09-15,Pulka,Staples,1,0,16,0,16.13,30.1,0,1,0.11,0,1,0.25,0.0,0,5,10,451,367.0,384.0,383.7142857142857,17.442422287003154
2026-09-16,Pulka,Staples,2,0,15,0,13.05,35.98,0,0,0.06,0,0,0.05,0.0,0,5,10,383,451.0,379.0,393.2857142857143,30.852953860283712
2026-09-17,Pulka,Staples,3,0,14,0,5.78,33.77,0,0,0.04,0,1,0.2,0.0,0,5,10,381,383.0,380.0,393.85714285714283,30.580105577693647
2026-09-18,Pulka,Staples,4,0,13,0,21.36,29.49,0,1,0.04,0,0,0.05,0.0,0,5,10,437,381.0,414.0,394.0,30.506829836394
2026-09-19,Pulka,Staples,5,0,12,0,47.3,31.85,1,0,0.07,0,1,0.3,0.0,0,5,10,460,437.0,364.0,397.2857142857143,34.05248050541188
2026-09-20,Pulka,Staples,6,1,11,0,13.55,33.82,0,0,0.03,0,0,0.02,0.0,1,5,10,35,460.0,398.0,411.0,37.563279941985975
2026-09-21,Pulka,Staples,0,1,10,1,4.07,27.23,0,1,0.24,0,0,0.15,0.0,1,5,10,37,35.0,367.0,359.14285714285717,147.67580322159398
2026-09-22,Pulka,Staples,1,0,9,0,31.22,28.77,0,1,0.02,0,1,0.25,0.0,0,5,10,519,37.0,451.0,312.0,191.05234884711615
2026-09-23,Pulka,Staples,2,0,8,0,66.89,30.05,1,0,0.14,0,0,0.05,0.0,0,5,10,380,519.0,383.0,321.7142857142857,200.77907783242318
2026-09-24,Pulka,Staples,3,0,7,0,24.59,24.99,0,1,0.05,0,1,0.2,0.0,0,5,10,469,380.0,381.0,321.2857142857143,200.62960423436581
2026-09-25,Pulka,Staples,4,0,6,0,22.12,27.03,0,1,0.07,0,0,0.05,0.0,0,5,10,469,469.0,437.0,333.85714285714283,207.6298216951096
2026-09-26,Pulka,Staples,5,0,5,0,11.66,26.06,0,0,0.05,0,1,0.3,0.0,0,5,10,371,469.0,460.0,338.42857142857144,210.61011145626222
2026-09-27,Pulka,Staples,6,0,4,0,53.14,28.31,1,0,0.11,0,0,0.02,0.0,0,5,10,394,371.0,35.0,325.7142857142857,204.64987522246767
2026-09-28,Pulka,Staples,0,0,3,0,44.39,33.84,1,0,0.06,0,0,0.15,0.0,0,5,10,418,394.0,37.0,377.0,159.70076184330935
2026-09-29,Pulka,Staples,1,0,2,0,26.58,34.14,0,1,0.14,0,1,0.25,0.0,0,5,10,521,418.0,519.0,431.42857142857144,55.3318990060801
2026-09-30,Pulka,Staples,2,0,1,0,7.06,25.97,0,0,0.02,0,0,0.05,0.0,0,5,10,385,521.0,380.0,431.7142857142857,55.86207504713219
2026-10-01,Pulka,Staples,3,0,1,0,5.85,20.28,0,0,0.11,0,1,0.2,0.0,0,5,10,370,385.0,469.0,432.42857142857144,55.11762314316883
2026-10-02,Pulka,Staples,4,0,0,0,5.11,32.46,0,0,0.15,0,0,0.05,0.0,0,5,10,285,370.0,469.0,418.2857142857143,56.843980290248105
2026-10-03,Pulka,Staples,5,0,29,0,0.43,20.27,0,0,0.07,0,1,0.3,0.0,0,5,10,378,285.0,371.0,392.0,70.40833284017873
2026-10-04,Pulka,Staples,6,0,28,0,2.53,27.86,0,0,0.14,0,0,0.02,0.0,0,5,10,330,378.0,394.0,393.0,70.1094382614309
2026-10-05,Pulka,Staples,0,0,27,0,1.25,24.77,0,1,0.12,0,0,0.15,0.0,0,5,10,423,330.0,418.0,383.85714285714283,74.02123247516842
2026-10-06,Pulka,Staples,1,0,26,0,0.29,28.72,0,0,0.15,0,1,0.25,0.0,0,5,10,331,423.0,521.0,384.57142857142856,74.4286171282197
2026-10-07,Pulka,Staples,2,0,25,0,2.28,31.18,0,0,0.12,0,0,0.05,0.0,0,5,10,354,331.0,385.0,357.42857142857144,45.34628666479564
2026-10-08,Pulka,Staples,3,0,24,0,5.24,20.99,0,1,0.12,0,1,0.2,0.0,0,5,10,398,354.0,370.0,353.0,43.68828981165069
2026-10-09,Pulka,Staples,4,0,23,0,0.56,23.83,0,0,0.09,0,0,0.05,0.0,0,5,10,353,398.0,285.0,357.0,46.683330358206476
2026-10-10,Pulka,Staples,5,0,22,0,0.21,24.96,0,1,0.11,Navratri,1,0.45,0.05,0,5,10,391,353.0,378.0,366.7142857142857,34.7549242828244
2026-10-11,Pulka,Staples,6,0,21,0,7.83,21.67,0,0,0.05,Navratri,0,0.45,0.05,0,5,10,368,391.0,330.0,368.57142857142856,35.79039509355092
2026-10-12,Pulka,Staples,0,0,20,0,3.51,23.4,0,0,0.03,Navratri,0,0.45,0.05,0,5,10,348,368.0,423.0,374.0,31.601687718644897
2026-10-13,Pulka,Staples,1,0,19,0,0.29,24.3,0,0,0.05,Navratri,1,0.45,0.05,0,5,10,378,348.0,331.0,363.2857142857143,24.025779804996848
2026-10-14,Pulka,Staples,2,0,18,0,15.05,28.53,0,1,0.11,Navratri,0,0.45,0.05,0,5,10,406,378.0,354.0,370.0,19.672315572908303
2026-10-15,Pulka,Staples,3,0,17,0,2.38,29.15,0,0,0.05,Navratri,1,0.45,0.05,0,5,10,353,406.0,398.0,377.42857142857144,22.2699883464824
2026-10-16,Pulka,Staples,4,0,16,0,0.52,18.73,0,1,0.08,Navratri,0,0.45,0.05,0,5,10,394,353.0,353.0,371.0,21.832697191752455
2026-10-17,Pulka,Staples,5,0,15,0,2.28,24.04,0,0,0.06,Navratri,1,0.45,0.05,0,5,10,368,394.0,391.0,376.85714285714283,21.698145630666367
2026-10-18,Pulka,Staples,6,0,14,0,3.19,24.49,0,0,0.09,Navratri,0,0.45,0.05,0,5,10,344,368.0,368.0,373.57142857142856,20.92731184248151
2026-10-19,Pulka,Staples,0,1,13,1,9.64,28.01,0,1,0.18,Navratri,0,0.45,0.05,1,5,10,36,344.0,348.0,370.14285714285717,23.76572161348385
2026-10-20,Pulka,Staples,1,0,12,0,1.53,29.42,0,1,0.08,0,1,0.25,0.0,0,5,10,405,36.0,378.0,325.57142857142856,129.51429411826527
2026-10-21,Pulka,Staples,2,0,11,0,4.24,17.15,0,0,0.13,0,0,0.05,0.0,0,5,10,350,405.0,406.0,329.42857142857144,131.71921796363853
2026-10-22,Pulka,Staples,3,0,10,0,5.58,20.04,0,0,0.11,0,1,0.2,0.0,0,5,10,339,350.0,353.0,321.42857142857144,127.93990404724866
2026-10-23,Pulka,Staples,4,0,9,0,3.15,28.22,0,0,0.13,0,0,0.05,0.0,0,5,10,298,339.0,394.0,319.42857142857144,127.47268614995866
2026-10-24,Pulka,Staples,5,0,8,0,2.59,25.34,0,0,0.14,0,1,0.3,0.0,0,5,10,330,298.0,368.0,305.7142857142857,123.20540340655354
2026-10-25,Pulka,Staples,6,1,7,0,1.55,23.93,0,1,0.04,0,0,0.02,0.0,1,5,10,45,330.0,344.0,300.2857142857143,120.81765087066101
2026-10-26,Pulka,Staples,0,0,6,0,0.23,25.58,0,0,0.1,0,0,0.15,0.0,0,5,10,380,45.0,36.0,257.57142857142856,151.69581090992352
2026-10-27,Pulka,Staples,1,0,5,0,2.88,23.41,0,0,0.04,0,1,0.25,0.0,0,5,10,393,380.0,405.0,306.7142857142857,120.45706605220356
2026-10-28,Pulka,Staples,2,0,4,0,11.65,22.43,0,1,0.12,0,0,0.05,0.0,0,5,10,409,393.0,350.0,305.0,118.90051864198702
2026-10-29,Pulka,Staples,3,0,3,0,0.93,24.79,0,1,0.12,0,1,0.2,0.0,0,5,10,406,409.0,339.0,313.42857142857144,124.57776305432365
2026-10-30,Pulka,Staples,4,1,2,1,1.19,20.64,0,1,0.19,0,0,0.05,0.0,1,5,10,33,406.0,298.0,323.0,129.3522322961616
2026-10-31,Pulka,Staples,5,0,1,0,0.36,29.89,0,0,0.03,0,1,0.3,0.0,0,5,10,392,33.0,330.0,285.14285714285717,170.21303178804018
2026-11-01,Pulka,Staples,6,0,0,0,1.93,24.2,0,0,0.04,0,0,0.02,0.0,0,5,10,376,392.0,45.0,294.0,174.49546316929516
2026-11-02,Pulka,Staples,0,0,29,0,2.72,24.26,0,0,0.07,0,0,0.15,0.0,0,5,10,387,376.0,380.0,341.2857142857143,136.48164013975736
2026-11-03,Pulka,Staples,1,0,28,0,5.92,26.34,0,0,0.07,0,1,0.25,0.0,0,5,10,370,387.0,393.0,342.2857142857143,136.83775585916177
2026-11-04,Pulka,Staples,2,0,27,0,0.98,34.84,0,1,0.09,0,0,0.05,0.0,0,5,10,432,370.0,409.0,339.0,135.6883684526182
2026-11-05,Pulka,Staples,3,0,26,0,2.7,34.67,0,0,0.14,0,1,0.2,0.0,0,5,10,356,432.0,406.0,342.2857142857143,137.92596357673764
2026-11-06,Pulka,Staples,4,0,25,0,1.04,20.33,0,0,0.04,0,0,0.05,0.0,0,5,10,315,356.0,33.0,335.14285714285717,135.34699672992252
2026-11-07,Pulka,Staples,5,0,24,0,14.34,19.62,0,1,0.1,0,1,0.3,0.0,0,5,10,368,315.0,392.0,375.42857142857144,35.74845984028507
2026-11-08,Pulka,Staples,6,0,23,0,0.65,24.11,0,0,0.12,0,0,0.02,0.0,0,5,10,347,368.0,376.0,372.0,35.038074528529165
2026-11-09,Pulka,Staples,0,1,22,1,0.35,19.15,0,0,0.22,0,0,0.15,0.0,1,5,10,32,347.0,387.0,367.85714285714283,36.182079226365076
2026-11-10,Pulka,Staples,1,0,21,0,4.49,25.31,0,0,0.12,0,1,0.25,0.0,0,5,10,365,32.0,370.0,317.14285714285717,130.56598404820588
2026-11-11,Pulka,Staples,2,0,20,0,12.01,30.81,0,0,0.12,0,0,0.05,0.0,0,5,10,344,365.0,432.0,316.42857142857144,130.24189948304863
2026-11-12,Pulka,Staples,3,0,19,0,7.73,20.99,0,0,0.12,0,1,0.2,0.0,0,5,10,382,344.0,356.0,303.85714285714283,121.15751259060676
2026-11-13,Pulka,Staples,4,1,18,1,0.72,15.26,0,0,0.19,0,0,0.05,0.0,1,5,10,30,382.0,315.0,307.57142857142856,123.40023925268224
2026-11-14,Pulka,Staples,5,0,17,0,1.67,25.65,0,0,0.05,0,1,0.3,0.0,0,5,10,378,30.0,368.0,266.85714285714283,161.63377181293643
2026-11-15,Pulka,Staples,6,0,16,0,8.66,17.98,0,0,0.14,0,0,0.02,0.0,0,5,10,345,378.0,347.0,268.2857142857143,162.71725403873117
2026-11-16,Pulka,Staples,0,0,15,0,1.3,29.53,0,0,0.07,0,0,0.15,0.0,0,5,10,368,345.0,32.0,268.0,162.55768207008924
2026-11-17,Pulka,Staples,1,0,14,0,4.59,26.82,0,1,0.13,0,1,0.25,0.0,0,5,10,412,368.0,365.0,316.0,126.96850003052002
2026-11-18,Pulka,Staples,2,0,13,0,3.23,25.01,0,0,0.06,0,0,0.05,0.0,0,5,10,412,412.0,344.0,322.7142857142857,131.16492707747085
2026-11-19,Pulka,Staples,3,0,12,0,0.87,20.63,0,0,0.09,0,1,0.2,0.0,0,5,10,354,412.0,382.0,332.42857142857144,135.45215285954615
2026-11-20,Pulka,Staples,4,0,11,0,4.47,29.72,0,0,0.1,0,0,0.05,0.0,0,5,10,328,354.0,30.0,328.42857142857144,134.1514779926751
2026-11-21,Pulka,Staples,5,0,10,0,0.15,21.45,0,0,0.07,0,1,0.3,0.0,0,5,10,368,328.0,378.0,371.0,32.23352292257389
2026-11-22,Pulka,Staples,6,0,9,0,2.08,27.54,0,0,0.08,0,0,0.02,0.0,0,5,10,354,368.0,345.0,369.57142857142856,32.092871185864304
2026-11-23,Pulka,Staples,0,0,8,0,3.27,20.47,0,1,0.13,0,0,0.15,0.0,0,5,10,383,354.0,368.0,370.85714285714283,31.10963715329416
2026-11-24,Pulka,Staples,1,0,7,0,1.59,21.65,0,0,0.15,0,1,0.25,0.0,0,5,10,346,383.0,412.0,373.0,31.395328739587374
2026-11-25,Pulka,Staples,2,0,6,0,11.44,20.41,0,0,0.11,0,0,0.05,0.0,0,5,10,353,346.0,412.0,363.57142857142856,27.385258460574825
2026-11-26,Pulka,Staples,3,0,5,0,12.8,18.64,0,1,0.08,0,1,0.2,0.0,0,5,10,417,353.0,354.0,355.14285714285717,17.170018165675785
2026-11-27,Pulka,Staples,4,0,4,0,7.33,22.96,0,0,0.04,0,0,0.05,0.0,0,5,10,343,417.0,328.0,364.14285714285717,28.944939519882013
2026-11-28,Pulka,Staples,5,0,3,0,0.05,22.71,0,0,0.05,0,1,0.3,0.0,0,5,10,332,343.0,368.0,366.2857142857143,26.253344458148504
2026-11-29,Pulka,Staples,6,0,2,0,13.85,22.11,0,0,0.05,0,0,0.02,0.0,0,5,10,383,332.0,354.0,361.14285714285717,29.22001923013792
2026-11-30,Pulka,Staples,0,0,1,0,1.04,29.89,0,0,0.05,0,0,0.15,0.0,0,5,10,353,383.0,383.0,365.2857142857143,30.081634960634442
2026-12-01,Pulka,Staples,1,0,1,0,4.03,23.07,0,0,0.05,0,1,0.25,0.0,0,5,10,391,353.0,346.0,361.0,29.263173671586607
2026-12-02,Pulka,Staples,2,0,0,0,0.23,20.6,0,1,0.11,0,0,0.05,0.0,0,5,10,434,391.0,353.0,367.42857142857144,30.341704757958937
2026-12-03,Pulka,Staples,3,1,29,0,3.28,31.0,0,1,0.05,0,1,0.2,0.0,1,5,10,47,434.0,417.0,379.0,38.31883783902406
2026-12-04,Pulka,Staples,4,0,28,0,1.89,24.85,0,0,0.03,0,0,0.05,0.0,0,5,10,357,47.0,343.0,326.14285714285717,127.82335281086029
2026-12-05,Pulka,Staples,5,0,27,0,0.04,24.82,0,0,0.1,0,1,0.3,0.0,0,5,10,350,357.0,332.0,328.14285714285717,128.23991652553556
2026-12-06,Pulka,Staples,6,0,26,0,3.25,23.2,0,0,0.05,0,0,0.02,0.0,0,5,10,376,350.0,383.0,330.7142857142857,128.5103293976982
2026-12-07,Pulka,Staples,0,0,25,0,3.09,21.62,0,1,0.08,0,0,0.15,0.0,0,5,10,424,376.0,353.0,329.7142857142857,128.06211290582746
2026-12-08,Pulka,Staples,1,0,24,0,6.39,26.33,0,0,0.12,0,1,0.25,0.0,0,5,10,331,424.0,391.0,339.85714285714283,132.93285093287884
2026-12-09,Pulka,Staples,2,0,23,0,3.87,25.48,0,0,0.15,0,0,0.05,0.0,0,5,10,340,331.0,434.0,331.2857142857143,131.005997681677
2026-12-10,Pulka,Staples,3,0,22,0,0.11,16.03,0,0,0.12,0,1,0.2,0.0,0,5,10,353,340.0,47.0,317.85714285714283,123.31454168295132
2026-12-11,Pulka,Staples,4,0,21,0,0.7,27.35,0,0,0.14,0,0,0.05,0.0,0,5,10,313,353.0,357.0,361.57142857142856,30.91308861338755
2026-12-12,Pulka,Staples,5,0,20,0,0.23,31.99,0,0,0.06,0,1,0.3,0.0,0,5,10,330,313.0,350.0,355.2857142857143,36.0449454880737
2026-12-13,Pulka,Staples,6,0,19,0,2.78,23.73,0,0,0.05,0,0,0.02,0.0,0,5,10,387,330.0,376.0,352.42857142857144,37.304410565228885
2026-12-14,Pulka,Staples,0,0,18,0,0.51,30.51,0,1,0.14,0,0,0.15,0.0,0,5,10,398,387.0,424.0,354.0,38.669540123118146
2026-12-15,Pulka,Staples,1,0,17,0,2.57,24.71,0,0,0.03,0,1,0.25,0.0,0,5,10,423,398.0,331.0,350.2857142857143,31.388502596304438
2026-12-16,Pulka,Staples,2,0,16,0,1.59,21.4,0,0,0.07,0,0,0.05,0.0,0,5,10,384,423.0,340.0,363.42857142857144,40.03688775307693
2026-12-17,Pulka,Staples,3,0,15,0,1.51,21.06,0,0,0.06,0,1,0.2,0.0,0,5,10,369,384.0,353.0,369.7142857142857,39.19062084102337
2026-12-18,Pulka,Staples,4,0,14,0,2.32,22.33,0,0,0.11,0,0,0.05,0.0,0,5,10,310,369.0,313.0,372.0,38.514066694305654
2026-12-19,Pulka,Staples,5,0,13,0,1.16,23.17,0,0,0.03,0,1,0.3,0.0,0,5,10,371,310.0,330.0,371.57142857142856,39.28891761832004
2026-12-20,Pulka,Staples,6,0,12,0,4.1,29.06,0,0,0.11,0,0,0.02,0.0,0,5,10,379,371.0,387.0,377.42857142857144,34.8657288410716
2026-12-21,Pulka,Staples,0,0,11,0,3.44,27.62,0,0,0.1,0,0,0.15,0.0,0,5,10,392,379.0,398.0,376.2857142857143,34.6300172572608
2026-12-22,Pulka,Staples,1,0,10,0,8.24,26.39,0,0,0.08,0,1,0.25,0.0,0,5,10,351,392.0,423.0,375.42857142857144,34.072751297077076
2026-12-23,Pulka,Staples,2,0,9,0,0.6,24.18,0,0,0.04,0,0,0.05,0.0,0,5,10,393,351.0,384.0,365.14285714285717,27.56464263888835
2026-12-24,Pulka,Staples,3,0,8,0,0.23,28.47,0,0,0.09,0,1,0.2,0.0,0,5,10,367,393.0,369.0,366.42857142857144,28.77416168982995
2026-12-25,Pulka,Staples,4,0,7,0,0.74,29.94,0,0,0.1,0,0,0.05,0.0,0,5,10,311,367.0,310.0,366.14285714285717,28.754295745325095
2026-12-26,Pulka,Staples,5,0,6,0,7.7,28.2,0,0,0.08,0,1,0.3,0.0,0,5,10,360,311.0,371.0,366.2857142857143,28.42952857924648
2026-12-27,Pulka,Staples,6,0,5,0,0.09,24.18,0,0,0.11,0,0,0.02,0.0,0,5,10,350,360.0,379.0,364.7142857142857,28.42952857924651
2026-12-28,Pulka,Staples,0,0,4,0,0.49,20.07,0,0,0.12,0,0,0.15,0.0,0,5,10,390,350.0,392.0,360.57142857142856,28.11202081469452
2026-12-29,Pulka,Staples,1,0,3,0,3.79,20.31,0,0,0.08,0,1,0.25,0.0,0,5,10,344,390.0,351.0,360.2857142857143,27.747157726600857
2026-12-30,Pulka,Staples,2,0,2,0,3.42,25.31,0,1,0.04,0,0,0.05,0.0,0,5,10,424,344.0,393.0,359.2857142857143,28.25900614974868
2024-01-01,White Rice,Staples,0,0,1,0,9.03,27.59,0,0,0.04,0,0,0.15,0.0,0,10,20,413,0.0,0.0,0.0,0.0
2024-01-02,White Rice,Staples,1,0,0,0,0.61,25.97,0,0,0.06,0,1,0.25,0.0,0,10,20,340,413.0,0.0,413.0,0.0
2024-01-03,White Rice,Staples,2,0,29,0,4.61,19.35,0,0,0.09,0,0,0.05,0.0,0,10,20,355,340.0,0.0,376.5,51.61879502661797
2024-01-04,White Rice,Staples,3,0,28,0,1.74,23.83,0,0,0.08,0,1,0.2,0.0,0,10,20,381,355.0,0.0,369.3333333333333,38.55299383100271
2024-01-05,White Rice,Staples,4,0,27,0,0.61,27.95,0,0,0.05,0,0,0.05,0.0,0,10,20,346,381.0,0.0,372.25,32.01431971269523
2024-01-06,White Rice,Staples,5,0,26,0,1.32,22.12,0,0,0.09,0,1,0.3,0.0,0,10,20,369,346.0,0.0,367.0,30.10813843464919
2024-01-07,White Rice,Staples,6,0,25,0,0.23,28.73,0,0,0.04,0,0,0.02,0.0,0,10,20,392,369.0,0.0,367.3333333333333,26.94191282494
2024-01-08,White Rice,Staples,0,0,24,0,3.04,20.22,0,1,0.08,0,0,0.15,0.0,0,10,20,448,392.0,413.0,370.85714285714283,26.302272217615037
2024-01-09,White Rice,Staples,1,0,23,0,1.67,31.26,0,0,0.03,0,1,0.25,0.0,0,10,20,388,448.0,340.0,375.85714285714283,36.85751199519836
2024-01-10,White Rice,Staples,2,0,22,0,0.86,30.91,0,0,0.03,0,0,0.05,0.0,0,10,20,377,388.0,355.0,382.7142857142857,33.37521178816342
2024-01-11,White Rice,Staples,3,0,21,0,0.62,25.39,0,1,0.14,0,1,0.2,0.0,0,10,20,434,377.0,381.0,385.85714285714283,31.301909267799054
2024-01-12,White Rice,Staples,4,0,20,0,5.91,19.15,0,0,0.09,0,0,0.05,0.0,0,10,20,305,434.0,346.0,393.42857142857144,35.99007799777203
2024-01-13,White Rice,Staples,5,0,19,0,1.17,32.54,0,0,0.15,0,1,0.3,0.0,0,10,20,344,305.0,369.0,387.57142857142856,46.729209790227024
2024-01-14,White Rice,Staples,6,0,18,0,0.98,24.23,0,0,0.08,0,0,0.02,0.0,0,10,20,372,344.0,392.0,384.0,49.27135746726153
2024-01-15,White Rice,Staples,0,0,17,0,3.0,27.35,0,0,0.13,0,0,0.15,0.0,0,10,20,386,372.0,448.0,381.14285714285717,49.31000091742234
2024-01-16,White Rice,Staples,1,0,16,0,0.05,18.8,0,0,0.04,0,1,0.25,0.0,0,10,20,384,386.0,388.0,372.2857142857143,39.98630718014313
2024-01-17,White Rice,Staples,2,0,15,0,6.3,23.71,0,0,0.11,0,0,0.05,0.0,0,10,20,361,384.0,377.0,371.7142857142857,39.75220868377126
2024-01-18,White Rice,Staples,3,0,14,0,1.29,28.13,0,0,0.14,0,1,0.2,0.0,0,10,20,349,361.0,434.0,369.42857142857144,39.85748421086123
2024-01-19,White Rice,Staples,4,0,13,0,6.86,26.17,0,0,0.04,0,0,0.05,0.0,0,10,20,332,349.0,305.0,357.2857142857143,28.128954748410102
2024-01-20,White Rice,Staples,5,0,12,0,0.81,27.63,0,0,0.12,0,1,0.3,0.0,0,10,20,370,332.0,344.0,361.14285714285717,20.6109078841649
2024-01-21,White Rice,Staples,6,0,11,0,0.84,21.99,0,1,0.07,0,0,0.02,0.0,0,10,20,452,370.0,372.0,364.85714285714283,19.308276044471967
2024-01-22,White Rice,Staples,0,0,10,0,3.85,35.88,0,0,0.02,0,0,0.15,0.0,0,10,20,369,452.0,386.0,376.2857142857143,38.43919131006054
2024-01-23,White Rice,Staples,1,1,9,0,5.75,24.71,0,0,0.07,0,1,0.25,0.0,1,10,20,36,369.0,384.0,373.85714285714283,38.259763770958244
2024-01-24,White Rice,Staples,2,0,8,0,3.57,21.46,0,0,0.15,0,0,0.05,0.0,0,10,20,343,36.0,361.0,324.14285714285717,132.61903906984674
2024-01-25,White Rice,Staples,3,0,7,0,3.64,19.49,0,1,0.13,0,1,0.2,0.0,0,10,20,400,343.0,349.0,321.57142857142856,131.958146322811
2024-01-26,White Rice,Staples,4,0,6,0,4.77,29.54,0,1,0.06,0,0,0.05,0.0,0,10,20,388,400.0,332.0,328.85714285714283,135.09555700987926
2024-01-27,White Rice,Staples,5,0,5,0,2.35,27.75,0,0,0.02,0,1,0.3,0.0,0,10,20,358,388.0,370.0,336.85714285714283,136.95793584336838
2024-01-28,White Rice,Staples,6,0,4,0,0.73,22.08,0,0,0.09,0,0,0.02,0.0,0,10,20,368,358.0,452.0,335.14285714285717,136.54843898952564
2024-01-29,White Rice,Staples,0,0,3,0,0.95,21.83,0,0,0.15,0,0,0.15,0.0,0,10,20,339,368.0,369.0,323.14285714285717,127.99014098935983
2024-01-30,White Rice,Staples,1,0,2,0,0.86,32.06,0,0,0.06,0,1,0.25,0.0,0,10,20,385,339.0,36.0,318.85714285714283,126.69442051833305
2024-01-31,White Rice,Staples,2,0,1,0,4.25,23.06,0,0,0.04,0,0,0.05,0.0,0,10,20,394,385.0,343.0,368.7142857142857,23.364604895113697
2024-02-01,White Rice,Staples,3,0,29,0,1.71,20.9,0,0,0.1,0,1,0.2,0.0,0,10,20,352,394.0,400.0,376.0,21.916508237703844
2024-02-02,White Rice,Staples,4,0,28,0,5.82,21.07,0,0,0.1,0,0,0.05,0.0,0,10,20,330,352.0,388.0,369.14285714285717,20.627074210275175
2024-02-03,White Rice,Staples,5,0,27,0,3.09,27.65,0,0,0.09,0,1,0.3,0.0,0,10,20,360,330.0,358.0,360.85714285714283,23.26964096148028
2024-02-04,White Rice,Staples,6,0,26,0,0.07,23.03,0,1,0.06,0,0,0.02,0.0,0,10,20,460,360.0,368.0,361.14285714285717,23.240973670284717
2024-02-05,White Rice,Staples,0,0,25,0,0.59,27.52,0,0,0.12,0,0,0.15,0.0,0,10,20,349,460.0,339.0,374.2857142857143,44.2670467568307
2024-02-06,White Rice,Staples,1,0,24,0,1.68,24.19,0,0,0.12,0,1,0.25,0.0,0,10,20,375,349.0,385.0,375.7142857142857,43.08408169194397
2024-02-07,White Rice,Staples,2,0,23,0,0.03,26.3,0,1,0.09,0,0,0.05,0.0,0,10,20,431,375.0,394.0,374.2857142857143,42.89022532665731
2024-02-08,White Rice,Staples,3,0,22,0,4.19,27.5,0,0,0.08,0,1,0.2,0.0,0,10,20,377,431.0,352.0,379.57142857142856,47.731391287974425
2024-02-09,White Rice,Staples,4,0,21,0,0.37,24.41,0,0,0.12,0,0,0.05,0.0,0,10,20,304,377.0,330.0,383.14285714285717,46.23645232724424
2024-02-10,White Rice,Staples,5,0,20,0,5.18,23.12,0,0,0.15,0,1,0.3,0.0,0,10,20,344,304.0,360.0,379.42857142857144,51.9129307682815
2024-02-11,White Rice,Staples,6,0,19,0,2.45,28.43,0,0,0.08,0,0,0.02,0.0,0,10,20,363,344.0,460.0,377.14285714285717,53.246059545687174
